vendor,current_price,old_price,product_name,month
TandT,4.01,13.27,Organic,1
TandT,2.76,20.62,Organic,10
Walmart,9.92,4.78,Organic,1
Metro,48.92,17.52,Organic,10
NoFrills,3.03,38.88,Organic,10
Walmart,49.05,30.04,Organic,10
Walmart,22.96,45.86,Organic,12
NoFrills,6.67,19.86,Organic,5
NoFrills,40.63,3.61,Organic,3
Metro,15.08,53.31,Organic,3
NoFrills,40.63,47.65,Organic,7
TandT,41.59,56.09,Organic,1
Metro,13.13,20.94,Organic,5
Walmart,5.42,6.78,Organic,4
Walmart,43.99,6.06,Organic,3
NoFrills,49.06,57.45,Organic,9
Walmart,39.7,42.85,Organic,9
Metro,9.27,18.72,Organic,6
NoFrills,2.21,57.85,Organic,3
TandT,10.89,41.53,Organic,9
Walmart,27.64,6.36,Organic,7
Metro,30.37,45.88,Organic,12
Metro,43.31,55.99,Organic,5
NoFrills,20.51,38,Organic,12
Walmart,45.4,6.53,Organic,1
Metro,36.71,17.48,Organic,9
Metro,26.38,4.66,Organic,2
Metro,47.25,3.63,Organic,6
Metro,1.21,44.48,Organic,12
Metro,19.96,59.74,Organic,7
NoFrills,40.36,51.67,Organic,11
Metro,6.47,23.59,Organic,7
Metro,3.97,43.42,Organic,7
TandT,12.54,12.21,Organic,6
NoFrills,7.42,9.92,Organic,7
Walmart,22.96,40.1,Organic,10
TandT,22.82,12.11,Organic,4
Metro,49.63,51.23,Organic,10
Metro,19.54,38.24,Organic,6
TandT,42.13,31.39,Organic,1
Metro,10.86,29.13,Organic,1
TandT,5.04,44.86,Organic,3
Walmart,20.08,45.11,Organic,2
TandT,38.01,40.52,Organic,9
Walmart,1.95,29.24,Organic,12
Walmart,13.76,9.7,Organic,3
Metro,34.59,36.47,Organic,7
Walmart,43.36,4.49,Organic,7
TandT,31.38,55.42,Organic,5
NoFrills,27.4,28.67,Organic,8
Walmart,6.75,40.28,Organic,7
TandT,27.96,36.84,Organic,12
TandT,46.06,55.83,Organic,1
TandT,38.63,48.85,Organic,3
Metro,14.74,5.31,Organic,10
NoFrills,21.14,48.93,Organic,4
Walmart,34.96,18.52,Organic,6
TandT,5.17,22.95,Organic,7
Metro,36.19,45.59,Organic,11
Metro,28.1,42.7,Organic,3
NoFrills,15.85,38.04,Organic,9
TandT,44.03,43.85,Organic,2
NoFrills,47.19,37.01,Organic,12
Walmart,46.49,39.52,Organic,2
Walmart,1.98,59.67,Organic,4
NoFrills,26.8,1.58,Organic,2
TandT,23.37,49.05,Organic,12
NoFrills,22.69,33.9,Organic,12
NoFrills,24.45,17.92,Organic,12
Metro,7.45,29.62,Organic,2
Walmart,31.4,46.38,Organic,6
NoFrills,12.14,37.8,Organic,3
NoFrills,32.37,2.65,Organic,9
TandT,12.16,53.5,Organic,5
TandT,10.66,59.72,Organic,11
Walmart,49.12,26.91,Organic,3
TandT,36.76,22.43,Organic,9
Metro,20.14,2.27,Organic,4
NoFrills,19.35,1.73,Organic,12
Walmart,3.51,29.35,Organic,11
Metro,39.12,19.49,Organic,4
Walmart,13.83,48.77,Organic,7
TandT,46.03,39.57,Organic,2
NoFrills,4.01,58.39,Organic,11
TandT,46.39,22.19,Organic,5
TandT,6.13,14.07,Organic,3
TandT,25.31,23.13,Organic,10
TandT,41.87,59.54,Organic,11
TandT,33.91,5.14,Organic,4
NoFrills,42.78,4.44,Organic,2
NoFrills,33.87,6.35,Organic,6
TandT,21.71,56.86,Organic,9
TandT,22.97,46.46,Organic,12
NoFrills,37.77,34.1,Organic,3
Metro,35.63,5.37,Organic,8
Metro,43.02,52.16,Organic,5
Metro,34.76,48.88,Organic,3
NoFrills,48.09,56.59,Organic,7
Walmart,22.55,20.63,Organic,12
Metro,15.05,24,Organic,9
Metro,20.99,31.34,Organic,12
Walmart,17.52,10.37,Organic,4
NoFrills,28.65,28.04,Organic,1
NoFrills,10.65,11.35,Organic,11
NoFrills,8.78,3.23,Organic,9
NoFrills,20.43,26.97,Organic,7
NoFrills,42.14,19.11,Organic,5
Walmart,17.87,25.15,Organic,11
NoFrills,19.48,57.64,Organic,5
Walmart,28.77,33.63,Organic,9
Metro,25.92,54.77,Organic,1
Walmart,40.62,31.2,Organic,6
Metro,34.38,52.84,Organic,5
Walmart,13.38,6.4,Organic,12
NoFrills,33.4,5.72,Organic,9
Walmart,9.61,45.39,Organic,2
NoFrills,7.66,50.95,Organic,3
Walmart,9.15,7.52,Organic,3
TandT,19.28,40.72,Organic,4
TandT,30.27,21.23,Organic,11
Walmart,35.81,15.87,Organic,3
Walmart,22.5,31.17,Organic,2
NoFrills,28.3,5.21,Organic,3
Metro,24.74,7.22,Organic,9
Walmart,24.27,34.12,Organic,8
Metro,34.56,32.83,Organic,9
Walmart,31.74,58.76,Organic,4
Walmart,27.57,13.42,Organic,7
NoFrills,34.52,14.05,Organic,12
TandT,21.07,12.31,Organic,2
Walmart,8.72,46.74,Organic,12
TandT,46.31,39.93,Organic,11
Walmart,30.35,55.51,Organic,2
NoFrills,14.94,40.58,Organic,11
TandT,5.86,21.49,Organic,11
TandT,7.25,32,Organic,8
Metro,26.81,32.92,Organic,7
NoFrills,4.26,33.29,Organic,11
Metro,21.79,27.95,Organic,11
Metro,22.94,13.42,Organic,10
TandT,43.52,15.01,Organic,8
NoFrills,10.82,22.74,Organic,2
Metro,49.32,42.79,Organic,7
NoFrills,20.19,22.12,Organic,10
NoFrills,30.81,53.99,Organic,7
TandT,40.07,27.74,Organic,11
NoFrills,29.23,56.6,Organic,10
Walmart,2.78,51.38,Organic,1
Walmart,26.11,43.25,Organic,9
Walmart,37.74,1.87,Organic,6
TandT,26.6,50.62,Organic,4
TandT,3.63,30.26,Organic,1
TandT,48.21,2.2,Organic,2
Metro,28.44,19.11,Organic,1
Walmart,0.69,3.2,Organic,1
Walmart,8.78,15.41,Organic,2
Walmart,32.42,43.73,Organic,12
TandT,25.98,10.04,Organic,7
Metro,3.18,2.69,Organic,10
Walmart,23.45,19.15,Organic,7
Walmart,39.82,34.19,Organic,9
NoFrills,33.81,23.73,Organic,6
Metro,47.59,8.62,Organic,8
TandT,32.59,36.49,Organic,5
Metro,39.47,14.36,Organic,6
Walmart,28.33,48.9,Organic,2
TandT,38.78,7.46,Organic,8
Metro,29.38,12.27,Organic,9
NoFrills,42.25,54.9,Organic,1
Metro,17.3,9.04,Organic,5
TandT,5.81,9.8,Organic,9
NoFrills,48.62,11.37,Organic,10
TandT,13.13,37.25,Organic,4
TandT,9.99,13.04,Organic,9
Metro,17.82,32.75,Organic,4
TandT,6.5,8.77,Organic,3
TandT,1.16,21.37,Organic,12
Walmart,39.99,44.01,Organic,1
Metro,26.14,45.08,Organic,1
Metro,7,21.9,Organic,8
TandT,49.05,16.26,Organic,4
Walmart,17.82,12.28,Organic,6
NoFrills,19.61,58.12,Organic,4
NoFrills,21.1,40.39,Organic,2
Walmart,3.41,43.74,Organic,9
Walmart,35.77,58,Organic,12
NoFrills,22.22,59.55,Organic,5
Metro,25.17,17.73,Organic,4
TandT,48.65,13.27,Organic,1
TandT,42.56,19.3,Organic,6
Metro,42.73,26.72,Organic,9
NoFrills,12.57,12.42,Organic,6
NoFrills,1.53,31.81,Organic,4
Walmart,42.11,36.7,Organic,12
NoFrills,49.88,48.25,Organic,3
NoFrills,20.65,21.93,Organic,12
NoFrills,47.52,47.44,Organic,4
TandT,15.81,22.53,Organic,9
TandT,4.56,28.99,Organic,9
Metro,9.18,58.3,Organic,11
TandT,27.34,24.26,Organic,12
TandT,47.92,8.98,Organic,2
Metro,18.61,4.45,Organic,6
Walmart,3.82,26.17,Organic,12
NoFrills,37,32.97,Organic,1
Walmart,43.37,41,Organic,11
TandT,12.08,32.8,Organic,3
Metro,5.49,46.29,Organic,11
Metro,18.18,16.61,Organic,6
Metro,37.32,43.68,Organic,10
Metro,44.18,52.86,Organic,7
NoFrills,34.68,49.12,Organic,2
Walmart,38.65,16.34,Organic,10
NoFrills,14.35,56.19,Organic,9
Walmart,8.11,13.71,Organic,1
TandT,17.6,2.64,Organic,5
Walmart,5.83,58.62,Organic,4
NoFrills,38.95,8.54,Organic,9
Walmart,7.57,53.4,Organic,1
TandT,21.34,58.98,Organic,8
Walmart,12.25,37.46,Organic,11
Walmart,8.63,28.98,Organic,5
Walmart,37.68,21,Organic,4
NoFrills,3.25,9.39,Organic,5
Walmart,15.58,2.8,Organic,11
TandT,37.06,54.28,Organic,1
TandT,15.82,52.31,Organic,4
Metro,35.37,31.83,Organic,8
TandT,11.49,43.48,Organic,10
TandT,25.88,35.51,Organic,6
TandT,3.37,52.7,Organic,2
Metro,22.37,35.72,Organic,6
NoFrills,18.79,31.27,Organic,9
Walmart,10.01,28.44,Organic,11
Metro,28.57,24.42,Organic,4
Metro,0.97,45.42,Organic,1
Walmart,39.39,38.58,Organic,3
Walmart,47.29,38.04,Organic,2
NoFrills,20.67,54.77,Organic,12
Metro,24.17,52.3,Organic,7
Walmart,14.5,20.57,Organic,5
TandT,3.88,46.55,Organic,9
Metro,30.26,26.22,Organic,7
TandT,22.5,6.14,Organic,5
Metro,14.91,29.34,Organic,2
NoFrills,20.33,14.15,Organic,6
TandT,22.28,21.76,Organic,4
TandT,8.25,41.86,Organic,1
Metro,9.33,41.73,Organic,8
NoFrills,21.31,49.51,Organic,6
Walmart,19.75,50.26,Organic,6
NoFrills,23.19,12.46,Organic,1
NoFrills,21.93,9.7,Organic,3
NoFrills,32.89,45.67,Organic,2
TandT,11.95,56.99,Organic,9
Metro,15.59,27.43,Organic,10
Walmart,8.44,53.49,Organic,9
NoFrills,5.64,21.85,Organic,11
Walmart,29.46,48.88,Organic,6
Walmart,34.21,32.8,Organic,11
NoFrills,43.11,53.93,Organic,2
Walmart,17.19,59.48,Organic,6
NoFrills,16.65,57.93,Organic,10
Walmart,47.89,34.89,Organic,11
Walmart,8.19,14.8,Organic,3
NoFrills,44.27,18.95,Organic,4
NoFrills,0.8,11.51,Organic,2
NoFrills,28.51,18.71,Organic,12
Walmart,11.46,43.95,Organic,9
Metro,17.66,49.34,Organic,8
TandT,7.24,27.42,Organic,3
TandT,24.04,6.74,Organic,2
TandT,17.57,50.4,Organic,8
NoFrills,40.8,41.05,Organic,6
TandT,7.73,10.93,Organic,10
Metro,28.77,27.2,Organic,3
TandT,5.92,31.73,Organic,5
TandT,31.23,4.4,Organic,6
TandT,14.24,45.31,Organic,2
TandT,13.98,39.99,Organic,12
TandT,37.76,55.39,Organic,9
TandT,39.65,55.21,Organic,10
TandT,40.99,58.16,Organic,12
Walmart,7.82,13.27,Organic,9
Walmart,35.28,16.37,Organic,3
Metro,9.75,9.94,Organic,3
Metro,11.34,45.3,Organic,7
TandT,49.2,57.27,Organic,12
Metro,45.57,44.14,Organic,6
Metro,29.77,52.08,Organic,11
NoFrills,43.95,51.7,Organic,11
NoFrills,22.56,56.58,Organic,11
NoFrills,37.84,26.33,Organic,9
NoFrills,24.64,45.91,Organic,7
NoFrills,32.29,40.8,Organic,4
TandT,18.38,13.66,Organic,8
TandT,2.98,49.59,Organic,5
Metro,30.97,3.02,Organic,3
TandT,13.75,32.06,Organic,3
TandT,24.64,12.36,Organic,4
Walmart,11.71,21.4,Organic,4
TandT,38.74,13.36,Organic,11
Walmart,32.17,20.2,Organic,7
Metro,43.62,33.86,Organic,12
NoFrills,49.1,58.42,Organic,11
Metro,38.18,36.62,Organic,8
TandT,5.39,30.07,Organic,5
TandT,26.66,1.9,Organic,12
TandT,29.08,43.86,Organic,12
Metro,4.8,24.01,Organic,8
TandT,24.57,40.4,Organic,7
NoFrills,45.62,2.23,Organic,7
Metro,44.26,22.61,Organic,8
Metro,21.21,26.67,Organic,5
Walmart,14.35,25.39,Organic,6
NoFrills,3.03,45.92,Organic,7
Metro,31.06,24.34,Organic,12
Metro,8.23,49.06,Organic,1
Walmart,42.07,10.53,Organic,12
TandT,32.54,13.65,Organic,7
TandT,11.83,27.5,Organic,4
TandT,2.86,23.71,Organic,11
TandT,40.47,57.27,Organic,4
Walmart,5.22,15.16,Organic,7
Walmart,41.66,35.87,Organic,5
NoFrills,48.78,32.07,Organic,12
Metro,20.19,43.59,Organic,4
Walmart,22.67,52.67,Organic,7
Walmart,38.3,56.65,Organic,8
NoFrills,41.69,35.38,Organic,7
NoFrills,16.69,57.29,Organic,3
TandT,8.04,40.27,Organic,2
NoFrills,2.63,41.89,Organic,1
Metro,11.42,29.72,Organic,7
TandT,13.86,12.19,Organic,10
TandT,36.36,59.47,Organic,9
Metro,16.02,19.41,Organic,8
Metro,49.99,57.49,Organic,6
TandT,27.58,33.46,Organic,7
NoFrills,15.34,38.01,Organic,3
NoFrills,43.9,23.87,Organic,5
Walmart,28.45,29.76,Organic,9
TandT,13.08,22.39,Organic,7
Metro,23.84,7.89,Organic,2
Walmart,29.82,50.58,Organic,1
TandT,47.77,54.91,Organic,5
TandT,42.59,16.41,Organic,1
Walmart,49.72,6.65,Organic,9
Metro,6.76,49.8,Organic,11
Metro,12.02,34.64,Organic,10
TandT,46.31,55.11,Organic,6
TandT,25.44,32.97,Organic,7
Walmart,3.69,32.84,Organic,9
NoFrills,15.59,38.9,Organic,1
NoFrills,2.63,28.45,Organic,8
TandT,43.4,22.84,Organic,7
NoFrills,35.75,38.21,Organic,5
NoFrills,19.11,47.93,Organic,6
TandT,20.38,33.78,Organic,8
TandT,3,49.05,Organic,9
Metro,17.26,13.74,Organic,3
NoFrills,4.36,28.22,Organic,1
Metro,2.41,34.34,Organic,7
NoFrills,27.05,30.36,Organic,11
Metro,37.8,42.74,Organic,8
NoFrills,14.28,39.47,Organic,4
Metro,23.31,22.23,Organic,6
NoFrills,30.78,19.44,Organic,5
NoFrills,28.11,14.14,Organic,11
TandT,39.54,47.58,Organic,7
Walmart,18.79,38.74,Organic,5
TandT,32.96,14.85,Organic,11
NoFrills,11.66,27.49,Organic,2
NoFrills,49.85,30.1,Organic,3
Metro,49.88,11.58,Organic,8
Metro,21.79,45.55,Organic,11
Walmart,35.68,39.07,Organic,8
NoFrills,31.38,47,Organic,8
Walmart,3.03,46.58,Organic,10
TandT,44.43,43.98,Organic,5
Metro,48.15,22.29,Organic,1
TandT,12.35,34.48,Organic,6
Metro,3.25,30.31,Organic,10
NoFrills,4.57,22.4,Organic,3
TandT,22.98,16.14,Organic,6
Metro,32.88,36.37,Organic,9
Walmart,3.02,10.49,Organic,1
NoFrills,15.33,57.57,Organic,11
Walmart,10.38,26.52,Organic,5
TandT,35.13,35.81,Organic,5
Walmart,25.22,8.81,Organic,1
NoFrills,0.97,45.79,Organic,7
Walmart,21.09,46.22,Organic,2
TandT,12.26,59.73,Organic,8
TandT,32.33,43.1,Organic,9
NoFrills,47.86,35.26,Organic,9
Walmart,15.2,25.93,Organic,7
Walmart,27.64,33.09,Organic,6
Walmart,12.92,12.6,Organic,8
NoFrills,1.27,30.03,Organic,7
Walmart,2.49,27.48,Organic,5
Metro,18.41,37.35,Organic,10
TandT,13.77,22,Organic,7
NoFrills,49.19,54.73,Organic,5
NoFrills,36.41,7.04,Organic,11
Walmart,6.81,36.24,Organic,1
Walmart,4.44,23.68,Organic,7
Walmart,20.28,27.32,Organic,8
Walmart,38.06,31.15,Organic,3
Walmart,21.01,12.53,Organic,12
NoFrills,43.44,13.44,Organic,9
NoFrills,37.37,50.59,Organic,11
NoFrills,14.39,31.01,Organic,3
Walmart,45.62,34.05,Organic,3
Metro,9.56,29.48,Organic,5
TandT,23.8,2.22,Organic,12
Metro,35.75,8.12,Organic,9
Walmart,24.32,51.09,Organic,6
NoFrills,9.92,28.53,Organic,1
NoFrills,31.39,21.03,Organic,12
TandT,35.51,38.74,Organic,4
Walmart,38.04,32.4,Organic,3
Walmart,29.24,47.11,Organic,8
Walmart,45.71,38.61,Organic,12
NoFrills,25.17,13.59,Organic,9
Walmart,42.25,5.99,Organic,7
Metro,30.89,19.18,Organic,6
Metro,24.42,41.67,Organic,1
Metro,49.55,6.48,Organic,5
NoFrills,35.17,47.8,Organic,12
NoFrills,32.08,3,Organic,3
NoFrills,13.21,40.25,Organic,2
Metro,18.31,58.97,Organic,10
Walmart,19.26,57.24,Organic,12
NoFrills,10.79,13.01,Organic,7
Walmart,9.07,39.09,Organic,11
TandT,43.59,15.3,Organic,8
TandT,28.09,49.2,Organic,12
Walmart,28.2,20.31,Organic,3
Metro,33.2,50.98,Organic,1
Metro,14.99,28.48,Organic,8
Metro,44.59,27.62,Organic,5
Walmart,33.24,9.16,Organic,12
Walmart,23.5,46.87,Organic,1
Walmart,9.82,55.97,Organic,11
TandT,21.82,14.42,Organic,7
Walmart,11.16,7.48,Organic,4
Walmart,15.91,56.34,Organic,2
NoFrills,31.17,43.22,Organic,5
NoFrills,8.19,19.29,Organic,10
NoFrills,40.4,10.33,Organic,6
Walmart,42.54,25.96,Organic,12
NoFrills,13,8.17,Organic,9
NoFrills,9.29,9.54,Organic,12
TandT,25.99,34.53,Organic,1
Metro,47.08,45.57,Organic,11
NoFrills,6.78,40.27,Organic,2
TandT,13.08,30.51,Organic,4
Walmart,43.69,11.09,Organic,2
NoFrills,41.32,9.98,Organic,6
Metro,4.2,35.31,Organic,3
Metro,44.36,39.43,Organic,12
NoFrills,45.75,22.86,Organic,8
TandT,38.72,44.97,Organic,8
Metro,1.74,18.37,Organic,6
NoFrills,23.19,41.54,Organic,10
Walmart,21.8,28.81,Organic,6
TandT,47.94,26.59,Organic,6
Metro,9.72,11.31,Organic,11
NoFrills,10.89,25.93,Organic,1
Metro,43.92,6.25,Organic,7
NoFrills,36.55,19.74,Organic,7
NoFrills,32.47,22.98,Organic,7
NoFrills,26.25,39.48,Organic,11
NoFrills,39.33,45.07,Organic,10
Metro,24.16,47.69,Organic,8
Metro,40.99,45.78,Organic,4
TandT,3.06,52.09,Organic,3
Metro,26.68,2.99,Organic,6
Metro,23.28,4.79,Organic,10
TandT,20.54,55.49,Organic,6
TandT,7.73,4.2,Organic,10
TandT,23.48,41.31,Organic,7
Metro,35.47,44.72,Organic,10
NoFrills,10.64,30.58,Organic,11
TandT,15.81,48.12,Organic,8
NoFrills,34.66,5.34,Organic,2
Metro,1.76,18.72,Organic,8
TandT,16.59,48.58,Organic,11
Metro,1.35,54.09,Organic,12
NoFrills,2.79,38.62,Organic,8
TandT,12.01,51.78,Organic,12
Metro,44.05,52.6,Organic,1
Walmart,48.05,12.65,Organic,7
Walmart,4.08,45.47,Organic,9
Metro,49.17,57.86,Organic,8
Walmart,20.43,31.58,Organic,10
TandT,15.25,12.77,Organic,4
TandT,23.2,5.4,Organic,7
Metro,21.75,20.21,Organic,2
NoFrills,5.06,48.63,Organic,7
Walmart,17.1,23.61,Organic,8
NoFrills,39.88,41.16,Organic,10
NoFrills,47.98,59.38,Organic,6
NoFrills,34.13,9.16,Organic,11
TandT,32.96,39.68,Organic,7
TandT,38.49,39.19,Organic,2
Metro,27.07,7.01,Organic,2
TandT,5.99,48.3,Organic,12
NoFrills,20.83,21.61,Organic,9
TandT,31.95,22.5,Organic,10
NoFrills,1.09,31.33,Organic,7
Metro,4.95,27.59,Organic,8
TandT,40.76,56.88,Organic,1
NoFrills,26.28,11.7,Organic,4
Walmart,36.67,9.11,Organic,6
TandT,16.57,18.78,Organic,5
Metro,14.72,24.99,Organic,2
Walmart,46.14,33.05,Organic,4
Metro,23.7,40.19,Organic,8
Walmart,3.74,21.58,Organic,11
TandT,7.38,5.3,Organic,12
Metro,34.12,45.92,Organic,5
Walmart,4.25,9.48,Organic,8
NoFrills,30.72,14.8,Organic,6
NoFrills,13.25,56.27,Organic,10
TandT,45.13,9.87,Organic,3
Walmart,14.62,56.06,Organic,12
TandT,32.25,1.66,Organic,7
TandT,42.74,16.62,Organic,5
TandT,4.17,22.82,Organic,7
Walmart,24.46,25.45,Organic,4
TandT,37.94,57.73,Organic,1
Walmart,43.22,35.09,Organic,5
Walmart,14.98,42.53,Organic,2
Walmart,24.33,55.24,Organic,3
TandT,49.36,52.46,Organic,6
Walmart,25.87,32.17,Organic,4
TandT,38.23,10.7,Organic,7
Walmart,47.35,19.96,Organic,12
TandT,23.29,21.66,Organic,12
Metro,32.78,28.61,Organic,4
NoFrills,36.1,2.06,Organic,5
TandT,18.07,3.49,Organic,2
TandT,30.45,30.02,Organic,12
TandT,32.74,27.87,Organic,2
Walmart,25.84,15.48,Organic,3
NoFrills,29.26,30.15,Organic,2
Walmart,17.14,23.82,Organic,8
NoFrills,48.25,57.52,Organic,5
TandT,8.19,54.02,Organic,7
TandT,31.06,36.91,Organic,11
Walmart,10.69,15.48,Organic,11
TandT,26.68,12.87,Organic,9
Metro,3.93,55.4,Organic,7
NoFrills,17.04,43.17,Organic,6
Metro,40.15,34,Organic,10
Metro,27.93,29.42,Organic,8
TandT,18.23,1.81,Organic,12
TandT,7.9,21.65,Organic,1
TandT,31.66,44.3,Organic,1
Walmart,21.19,18.84,Organic,3
Metro,26.93,15.47,Organic,12
NoFrills,6.19,51.05,Organic,9
Metro,2.88,19.56,Organic,11
Walmart,41.74,40.1,Organic,4
Walmart,32.9,27.38,Organic,6
Walmart,20.78,16.75,Organic,10
TandT,31.03,57.23,Organic,5
Walmart,18.51,14.97,Organic,7
NoFrills,23.62,51.37,Organic,7
Walmart,25.38,40.89,Organic,5
NoFrills,41.67,38.63,Organic,4
Walmart,12.5,19.69,Organic,7
NoFrills,31.92,16.9,Organic,8
NoFrills,21.29,32.87,Organic,7
NoFrills,49.62,40.79,Organic,6
TandT,11,5.28,Organic,5
Metro,10.7,32.52,Organic,11
Metro,36,25.11,Organic,9
Walmart,33.26,5.83,Organic,2
Metro,23.65,13.33,Organic,6
Metro,13.64,4.26,Organic,8
TandT,28.62,19.5,Organic,1
Metro,43.36,36.29,Organic,1
TandT,3.46,17.84,Organic,6
TandT,7.33,18.35,Organic,10
Walmart,21.99,33.32,Organic,8
TandT,15.33,16.55,Organic,1
Metro,16.3,45.04,Organic,5
Walmart,10.62,22.45,Organic,6
NoFrills,24.09,15.05,Organic,8
TandT,43.66,25.65,Organic,9
Metro,37.1,33.86,Organic,4
Walmart,32.87,47.26,Organic,6
Metro,15.6,14.19,Organic,4
NoFrills,12.63,4.75,Organic,1
TandT,6.27,7.94,Organic,10
Walmart,35.88,51.31,Organic,7
Walmart,44.75,39.4,Organic,4
Walmart,30.48,35.45,Organic,12
NoFrills,5.24,27.6,Organic,5
Metro,8.67,41.95,Organic,12
NoFrills,35.2,14,Organic,8
TandT,49.42,5.73,Organic,12
Metro,24.05,59.94,Organic,8
TandT,37.59,24.63,Organic,12
TandT,33.67,47.39,Organic,5
Metro,41.98,1.51,Organic,12
NoFrills,11.14,39.68,Organic,8
Walmart,20.85,13.53,Organic,4
NoFrills,14.71,29.07,Organic,4
TandT,32.67,19.36,Organic,11
Metro,43.35,37.22,Organic,7
Walmart,39.83,15.93,Organic,1
NoFrills,17.19,5.2,Organic,9
Walmart,11.48,27.45,Organic,7
Walmart,30.74,6.19,Organic,3
Walmart,45.79,39.85,Organic,6
TandT,21.12,11.06,Organic,3
TandT,33.18,42.98,Organic,5
Walmart,40.14,28.79,Organic,4
NoFrills,40.57,6.38,Organic,2
Walmart,9.48,8.88,Organic,4
NoFrills,42.11,58.96,Organic,9
NoFrills,23.33,5.36,Organic,3
NoFrills,11.96,49.74,Organic,1
NoFrills,5.9,48.78,Organic,3
NoFrills,24.24,34.61,Organic,10
Metro,37.56,1.68,Organic,1
Metro,9.9,13.11,Organic,7
NoFrills,16.3,59.68,Organic,5
Walmart,6.85,26.1,Organic,7
TandT,1.86,13.13,Organic,2
NoFrills,7.95,11.19,Organic,3
Walmart,44.69,35.55,Organic,7
Walmart,9.27,42.71,Organic,7
Walmart,33.03,39.6,Organic,12
Metro,5.2,43.13,Organic,9
TandT,49.39,20.56,Organic,7
Walmart,38,25.65,Organic,12
NoFrills,2.61,25.5,Organic,5
TandT,41.89,49.08,Organic,8
NoFrills,11.98,8.39,Organic,7
TandT,33.1,19.21,Organic,12
TandT,13.79,38.42,Organic,12
NoFrills,26.99,15.09,Organic,4
Metro,7.65,56.81,Organic,5
NoFrills,38.9,58.2,Organic,9
Metro,1.63,1.76,Organic,3
NoFrills,14.42,52.89,Organic,12
TandT,41.41,6.98,Organic,3
Metro,1.03,20.37,Organic,7
NoFrills,47.16,30.6,Organic,3
TandT,21.01,55.46,Organic,3
Walmart,17.37,4.91,Organic,3
NoFrills,43.13,4.79,Organic,5
NoFrills,48.32,16.51,Organic,11
Metro,25.23,6.66,Organic,12
NoFrills,42.66,39.56,Organic,3
Walmart,48.88,9.35,Organic,7
TandT,11.92,17.48,Organic,4
NoFrills,21.33,22.28,Organic,7
Walmart,3.97,51.34,Organic,4
Metro,8.87,58.6,Organic,4
TandT,11.98,30.84,Organic,8
Walmart,43.41,47.92,Organic,11
NoFrills,0.6,21.99,Organic,5
Walmart,10.6,41.95,Organic,10
Walmart,21.8,54.94,Organic,12
Walmart,4.9,8.91,Organic,10
Walmart,41.42,55.55,Organic,3
TandT,30.05,4.74,Organic,2
Metro,45.42,58.64,Organic,4
Metro,2.51,57.43,Organic,8
NoFrills,3.79,39.01,Organic,6
TandT,2.78,42.04,Organic,6
Walmart,16.83,4.54,Organic,10
TandT,38.49,10.71,Organic,8
NoFrills,24.26,11.83,Organic,10
Walmart,44.43,2.58,Organic,3
TandT,31.42,39.09,Organic,12
TandT,21.4,46.08,Organic,9
NoFrills,43.81,56.27,Organic,12
NoFrills,25.55,37.06,Organic,3
Metro,21.64,58.47,Organic,6
TandT,2.59,50.01,Organic,9
TandT,33.25,26.52,Organic,6
TandT,2.93,24.37,Organic,9
NoFrills,23.76,48.81,Organic,7
TandT,15.97,34.29,Organic,8
Walmart,12.97,15.75,Organic,11
Walmart,36.95,28.35,Organic,1
NoFrills,32.46,12.23,Organic,11
NoFrills,24.94,29.81,Organic,2
Metro,41.32,45.2,Organic,6
Metro,25.26,54.53,Organic,8
NoFrills,24.86,7.78,Organic,4
Walmart,44.38,16.98,Organic,10
Walmart,45.17,29.43,Organic,8
TandT,13.15,59.58,Organic,3
TandT,11.11,38.23,Organic,12
Metro,35.18,27.83,Organic,11
Walmart,46.07,56.08,Organic,9
TandT,16.31,56.6,Organic,4
TandT,38.7,38.37,Organic,7
TandT,20.49,43.13,Organic,8
Walmart,16.28,30.26,Organic,11
TandT,28.68,18.78,Organic,11
Walmart,33.92,36.86,Organic,8
TandT,11.79,34.28,Organic,4
NoFrills,22.63,44.36,Organic,9
Walmart,34.08,43.21,Organic,11
Metro,43.71,11.46,Organic,10
NoFrills,14.04,11.12,Organic,9
NoFrills,46.09,17.73,Organic,3
NoFrills,46.36,21.94,Organic,1
Metro,42.63,28.87,Organic,10
NoFrills,26.73,38.66,Organic,6
TandT,19.46,18.29,Organic,10
NoFrills,4.83,6.6,Organic,6
TandT,28.77,27.74,Organic,4
NoFrills,13.01,53.83,Organic,12
TandT,1.3,17.49,Organic,12
NoFrills,31.89,55.42,Organic,10
Metro,27.56,14.54,Organic,7
Walmart,3.51,54.36,Organic,11
Metro,2.77,6.41,Organic,7
NoFrills,45.69,1.71,Organic,1
Walmart,40.13,18.07,Organic,8
Metro,41.1,58.26,Organic,4
TandT,28.89,43.18,Organic,7
NoFrills,34.86,49.12,Organic,9
TandT,18.1,43.33,Organic,11
Metro,1.34,4.81,Organic,8
NoFrills,30.65,11.59,Organic,6
Metro,46.09,10.07,Organic,12
Metro,23.81,50.33,Organic,3
TandT,40.45,57.8,Organic,3
Walmart,16.93,4.89,Organic,4
Metro,2.57,37.11,Organic,8
NoFrills,28.05,24.89,Organic,10
Metro,9,45.65,Organic,9
Metro,10.87,33.45,Organic,8
Metro,48.52,5.79,Organic,3
Walmart,6.86,43.9,Organic,6
